fight_id,fighter_id,fighter_name,fighter_status,kd,n_pass,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,total_str_abs,total_str_att,total_str_def,total_str_land,td_abs,td_att,td_def,td_land,head_abs,head_att,head_def,head_land,body_abs,body_att,body_def,body_land,leg_abs,leg_att,leg_def,leg_land,distance_abs,distance_att,distance_def,distance_land,clinch_abs,clinch_att,clinch_def,clinch_land,ground_abs,ground_att,ground_def,ground_land
830e59a396dddec3,20bcc9966affb19c,Jake O'Brien,W,0,2,1,11,41,50,13,32,76,51,46,1,8,0,6,9,40,50,12,2,1,0,1,0,0,0,0,4,20,45,2,0,0,3,0,7,21,2,11
830e59a396dddec3,7450525c7ba032a0,Heath Herring,L,1,0,1,13,61,28,11,46,83,30,32,6,1,2,1,12,59,28,9,1,2,0,2,0,0,0,0,2,49,18,4,0,3,0,0,11,9,10,7
88d9e7ec7f228908,ee779c43a8926d52,Rashad Evans,W,1,0,0,10,35,18,13,15,35,18,13,2,0,1,0,10,30,17,10,0,5,1,3,0,0,0,0,2,26,14,6,2,8,3,6,6,1,1,1
88d9e7ec7f228908,7c0847d3854a95f2,Sean Salmon,L,0,0,0,13,28,22,10,13,33,22,15,0,3,0,2,10,27,20,10,3,1,2,0,0,0,0,0,6,16,20,2,6,5,2,2,1,7,0,6
343b016754852c36,acff437707625fc7,Yushin Okami,W,0,0,0,28,83,65,35,35,125,66,74,0,4,1,3,5,70,63,24,5,5,0,5,18,8,2,6,10,52,62,10,18,7,3,7,0,24,0,18
343b016754852c36,546015aa2ad945fd,Rory Singer,L,0,0,0,35,93,48,28,74,101,51,35,3,1,1,0,24,68,46,5,5,5,0,5,6,20,2,18,10,72,42,10,7,21,0,18,18,0,6,0
2606c3853a8c0b62,270b89c00ef0c55c,Gabriel Gonzaga,W,0,0,3,1,10,1,4,6,33,1,23,0,1,1,1,1,10,1,4,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,7,0,3
2606c3853a8c0b62,aa03a3ca00ac6827,Carmelo Marrero,L,0,0,0,4,2,6,1,23,7,10,6,1,1,0,0,4,2,6,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,3,1,4,1
cc02aaf53503d022,31ee470ef5dc8d7f,Thiago Alves,W,2,0,1,1,49,9,26,2,65,9,41,0,0,8,0,0,48,9,26,1,0,0,0,0,1,0,0,0,8,9,3,1,0,0,0,0,41,0,23
cc02aaf53503d022,6ad9058b7c7898b0,Tony DeSouza,L,0,0,0,26,10,23,1,41,11,24,2,0,8,0,0,26,9,22,0,0,1,0,1,0,0,1,0,3,9,5,0,0,1,0,1,23,0,18,0
da666b02372a465b,2b93ebd9f5417ad2,Michael Bisping,W,0,1,0,3,33,3,19,10,35,3,21,3,1,4,0,1,28,2,15,2,4,1,3,0,1,0,1,0,15,1,7,2,2,2,2,1,16,0,10
da666b02372a465b,f59f1d3a2ff13edd,Eric Schafer,L,0,0,2,19,6,14,3,21,13,14,10,0,7,1,3,15,3,13,1,3,3,1,2,1,0,0,0,7,1,8,0,2,4,0,2,10,1,6,1
5027a869467001d3,3738e68d2261e60f,Andrei Arlovski,W,0,0,1,0,11,2,7,0,37,2,32,0,0,5,0,0,9,2,5,0,0,0,0,0,2,0,2,0,6,2,2,0,0,0,0,0,5,0,5
5027a869467001d3,6aa1cbc1466e9a0b,Marcio Cruz,L,0,0,2,7,2,4,0,32,2,5,0,0,5,0,0,5,2,4,0,0,0,0,0,2,0,0,0,2,2,4,0,0,0,0,0,5,0,0,0
3825f998c01cbeab,2be6596a9db33bf5,Jason MacDonald,W,0,0,1,15,27,19,9,52,53,19,35,2,5,0,1,13,14,17,2,2,6,0,4,0,7,2,3,3,17,8,4,10,10,8,5,2,0,3,0
3825f998c01cbeab,d43a048a880efdff,Chris Leben,L,0,0,0,9,34,18,15,35,71,18,52,1,2,4,2,2,30,12,13,4,2,2,2,3,2,4,0,4,11,13,3,5,18,5,10,0,5,0,2
bb007be9f60ab3da,b9d0fd83bb8a147a,Keith Jardine,W,0,0,0,17,63,39,36,17,63,39,36,0,0,1,0,8,55,36,28,0,2,0,2,9,6,3,6,16,51,39,24,1,4,0,4,0,8,0,8
bb007be9f60ab3da,fcffee71cff5530e,Forrest Griffin,L,0,0,0,36,56,27,17,36,56,27,17,0,1,0,0,28,44,27,8,2,0,0,0,6,12,0,9,24,55,27,16,4,1,0,1,8,0,0,0
f507b715628d7bcb,a390eb8a9b2df298,Chuck Liddell,W,1,0,0,21,132,55,49,21,138,55,51,1,0,7,0,7,123,48,40,5,5,1,5,9,4,6,4,19,86,55,33,2,2,0,1,0,44,0,15
f507b715628d7bcb,2f732dd9210d301f,Tito Ortiz,L,0,0,0,49,76,83,21,51,76,87,21,0,8,0,1,40,55,83,7,5,6,0,5,4,15,0,9,33,74,53,19,1,2,1,2,15,0,29,0
8d3c5635cffe12cb,6776260cb0aef647,Logan Clark,W,0,1,2,18,55,17,40,45,219,19,183,3,0,2,0,16,40,17,27,2,13,0,11,0,2,0,2,1,6,2,2,3,22,0,14,14,27,15,24
8d3c5635cffe12cb,43612456979e5d5e,Steve Byrnes,L,0,1,4,40,35,15,18,183,64,36,45,0,5,0,3,27,33,13,16,11,2,2,2,2,0,0,0,2,3,4,1,14,3,8,3,24,29,3,14
abf6ea197979e634,5eedbf1e9601be35,Brock Larson,W,0,0,0,16,55,28,22,75,79,29,42,0,20,1,5,14,52,28,20,2,3,0,2,0,0,0,0,13,36,25,11,2,7,3,4,1,12,0,7
abf6ea197979e634,65ddc8a9ac4e8531,Keita Nakamura,L,0,0,1,22,44,33,16,42,104,37,75,5,1,15,0,20,42,32,14,2,2,1,2,0,0,0,0,11,38,25,13,4,5,3,2,7,1,5,1
e52eae4ea46c6010,9583662df31d943f,Luigi Fioravanti,W,1,0,0,8,50,34,23,8,59,34,31,0,1,2,1,2,40,28,14,2,5,0,5,4,5,6,4,8,35,33,14,0,10,1,7,0,5,0,2
e52eae4ea46c6010,275cafc9de131c83,Dave Menne,L,0,0,2,23,42,27,8,31,42,28,8,1,2,0,0,14,30,26,2,5,2,0,2,4,10,1,4,14,41,21,8,7,1,3,0,2,0,3,0
77a8a6e2c3a09d19,4130a743d9d22163,Alan Belcher,W,1,0,2,14,76,45,29,24,122,45,71,0,2,3,1,11,54,42,11,1,2,2,1,2,20,1,17,12,50,42,14,1,5,1,5,1,21,2,10
77a8a6e2c3a09d19,f8dc544e7077d014,Jorge Santiago,L,0,1,3,29,59,47,14,71,69,51,24,1,3,1,0,11,53,43,11,1,3,1,1,17,3,3,2,14,54,36,12,5,2,0,1,10,3,11,1
4faa30eab9089d71,4f95f74620a6b7a4,David Heath,W,0,0,0,66,132,143,44,83,136,143,48,1,0,2,0,46,103,135,24,8,15,5,9,12,14,3,11,53,118,130,36,8,13,9,7,5,1,4,1
4faa30eab9089d71,663b76da637402c3,Victor Valimaki,L,0,0,0,44,209,88,66,48,226,88,83,0,3,0,1,24,181,79,46,9,13,6,8,11,15,3,12,36,183,82,53,7,17,6,8,1,9,0,5
a5155aef1093048b,b7d524c77c27389b,Marcus Davis,W,1,0,2,27,106,59,54,39,122,63,69,0,2,0,1,9,86,54,38,3,10,3,7,15,10,2,9,22,93,50,44,2,12,3,9,3,1,6,1
a5155aef1093048b,7b6e40a73b567072,Shonie Carter,L,0,1,0,54,86,52,27,69,102,53,39,1,0,1,0,38,63,48,9,7,6,3,3,9,17,1,15,44,72,49,22,9,5,3,2,1,9,0,3
844fc95da48937b3,349aaa3da11eb587,Karo Parisyan,W,0,0,0,47,147,81,56,63,196,82,101,1,4,6,3,21,146,71,55,11,1,2,1,15,0,8,0,27,96,64,33,9,27,8,10,11,24,9,13
844fc95da48937b3,d814f5192e58fb2f,Drew Fickett,L,0,0,0,56,128,91,47,101,145,95,63,3,7,1,1,55,92,91,21,1,13,0,11,0,23,0,15,33,91,63,27,10,17,17,9,13,20,11,11
0d2314d23dee3796,dd37fd509af89f15,Josh Koscheck,W,0,0,1,18,44,36,14,83,80,36,48,0,12,0,6,8,42,35,12,1,1,1,1,9,1,0,1,18,20,36,3,0,0,0,0,0,24,0,11
0d2314d23dee3796,388abbf8832b5adf,Jeff Joslin,L,0,0,1,14,54,30,18,48,119,32,83,6,0,6,0,12,43,30,8,1,2,0,1,1,9,0,9,3,54,17,18,0,0,0,0,11,0,13,0
bc0155d267fb5892,82e7929bf6c2b689,Diego Sanchez,W,2,0,0,3,10,3,6,3,10,3,6,0,1,0,0,2,9,2,5,1,1,1,1,0,0,0,0,3,7,3,3,0,0,0,0,0,3,0,3
bc0155d267fb5892,d512d9f204059f57,Joe Riggs,L,0,0,0,6,6,4,3,6,6,4,3,0,0,1,0,5,4,4,2,1,2,0,1,0,0,0,0,3,6,4,3,0,0,0,0,3,0,0,0
7455cb1ee651f774,aa1952ec0b3dd8e1,Kurt Pellegrino,W,0,0,1,1,9,5,5,3,37,7,30,0,1,0,1,1,9,5,5,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,9,0,5
7455cb1ee651f774,d0d7160824278840,Junior Assuncao,L,0,0,0,5,6,4,1,30,10,7,3,1,0,0,0,5,6,4,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,5,0,4,0
a2e2d0e8b94d8eba,c47df9303d318c67,Clay Guida,W,0,0,2,13,52,23,26,28,125,24,93,0,4,0,2,8,49,23,23,5,2,0,2,0,1,0,1,3,13,21,2,8,1,2,1,2,38,0,23
a2e2d0e8b94d8eba,1ea8df62b3f8fea6,Justin James,L,0,0,1,26,36,26,13,93,52,32,28,2,0,2,0,23,31,26,8,2,5,0,5,1,0,0,0,2,24,11,3,1,10,0,8,23,2,15,2
b23c7d4fb2068989,acff437707625fc7,Yushin Okami,W,0,0,1,19,76,17,39,27,93,17,53,0,4,4,3,4,67,13,30,1,7,2,7,14,2,2,2,8,46,17,17,11,10,0,9,0,20,0,13
b23c7d4fb2068989,c8136ab8aa32c974,Kalib Starnes,L,0,0,1,39,36,37,19,53,44,40,27,3,4,1,0,30,17,37,4,7,3,0,1,2,16,0,14,17,25,29,8,9,11,1,11,13,0,7,0
94c1844d487490ef,f34312c2ccfa0e00,Spencer Fisher,W,1,0,0,8,17,17,13,13,32,20,28,2,0,3,0,7,16,16,12,0,1,0,1,1,0,1,0,0,3,0,3,1,11,1,7,7,3,16,3
94c1844d487490ef,4c8d6fde2dde07c4,Dan Lauzon,L,0,0,0,13,25,4,8,28,33,4,13,0,5,0,2,12,23,4,7,1,0,0,0,0,2,0,1,3,0,0,0,7,2,4,1,3,23,0,7
95f052cbeb1d5e65,aa03a3ca00ac6827,Carmelo Marrero,W,0,0,0,18,31,24,16,70,88,24,70,0,10,2,6,4,20,16,6,4,11,0,10,10,0,8,0,13,1,23,0,5,1,0,0,0,29,1,16
95f052cbeb1d5e65,1eacf73d6a0055dc,Cheick Kongo,L,0,0,2,16,42,15,18,70,94,18,70,6,2,4,0,6,20,14,4,10,4,1,4,0,18,0,10,0,36,1,13,0,5,1,5,16,1,13,0
1ef09b1bf60f23cb,6f018c039b4d5d80,Jon Fitch,W,0,0,0,4,78,13,44,17,230,14,184,0,6,2,5,2,68,12,36,2,6,1,4,0,4,0,4,3,32,12,15,1,4,1,1,0,42,0,28
1ef09b1bf60f23cb,9d4522df6fc49a47,Kuniyoshi Hironaka,L,0,0,2,44,17,34,4,184,31,46,17,5,2,1,0,36,14,32,2,4,3,2,2,4,0,0,0,15,15,17,3,1,2,3,1,28,0,14,0
e30ee434b864e4ac,029880cdbf5ca089,Sean Sherk,W,0,0,1,23,104,17,60,90,217,20,161,0,13,1,8,12,98,16,55,10,1,1,1,1,5,0,4,12,15,16,8,0,6,0,3,11,83,1,49
e30ee434b864e4ac,cb139171ed1b69fe,Kenny Florian,L,0,1,4,60,40,44,23,161,110,56,90,8,1,5,0,55,28,43,12,1,11,0,10,4,1,1,1,8,28,7,12,3,0,3,0,49,12,34,11
84efac79989f4d0a,1f454354805b6f75,Anderson Silva,W,1,0,0,10,36,13,31,13,36,13,31,0,0,0,0,4,9,12,5,1,24,1,23,5,3,0,3,8,8,11,5,2,28,2,26,0,0,0,0
84efac79989f4d0a,d897897060f10a3a,Rich Franklin,L,0,0,0,31,23,5,10,31,26,5,13,0,0,0,0,5,16,4,4,23,2,1,1,3,5,0,5,5,19,3,8,26,4,2,2,0,0,0,0
b03109dd04b2fa60,f57a8a52ca401ed9,Nick Diaz,W,0,1,1,0,51,9,24,7,158,9,117,0,1,3,0,0,51,9,24,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,49,8,23
b03109dd04b2fa60,75e5fec9f72910ef,Gleison Tibau,L,0,0,1,24,9,27,0,117,16,41,7,0,3,1,0,24,9,27,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,23,8,26,0
e3d9bbea4c51dec4,79899ecf62020f6d,Joe Stevenson,W,0,0,3,1,1,4,1,6,2,7,2,1,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,2,0
e3d9bbea4c51dec4,b14a68c533f4a4aa,Dokonjonosuke Mishima,L,0,0,0,1,5,0,1,2,13,0,6,0,1,0,1,0,4,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,1
ba0a3a4b80418db9,fa315e6c77eee106,Brandon Vera,W,0,0,0,2,21,5,15,2,24,5,17,0,0,1,0,2,19,5,13,0,1,0,1,0,1,0,1,2,10,5,5,0,2,0,2,0,9,0,8
ba0a3a4b80418db9,1ff9589f9065a9ed,Frank Mir,L,0,0,0,15,7,6,2,17,7,7,2,0,1,0,0,13,7,6,2,1,0,0,0,1,0,0,0,5,7,5,2,2,0,0,0,8,0,1,0
cb17062bfd400fb2,1fd4fbdcc67de844,Drew McFedries,W,1,0,0,32,57,26,30,33,63,26,36,0,1,2,1,28,47,24,21,4,7,2,7,0,3,0,2,15,34,18,13,17,8,8,5,0,15,0,12
cb17062bfd400fb2,7f955f71fa2ce7ac,Alessio Sakara,L,0,0,0,30,58,27,32,36,59,27,33,1,2,0,0,21,52,26,28,7,6,0,4,2,0,1,0,13,33,21,15,5,25,3,17,12,0,3,0
2f379b530fefb7ea,2a542ee8a8b83559,Tim Sylvia,W,0,1,1,12,175,38,49,50,233,50,100,1,0,12,0,10,152,37,27,2,2,1,2,0,21,0,20,6,151,30,28,0,0,0,0,6,24,8,21
2f379b530fefb7ea,cbfd1d34356a004c,Jeff Monson,L,0,1,2,49,50,126,12,100,100,133,50,0,13,0,1,27,47,125,10,2,3,0,2,20,0,1,0,28,36,123,6,0,0,0,0,21,14,3,6
148f5128a45e9212,6506c1d34da9c013,Georges St-Pierre,W,2,0,0,10,92,29,45,10,96,29,49,0,1,3,1,6,70,28,32,3,5,1,3,1,17,0,10,8,74,28,33,2,5,1,4,0,13,0,8
148f5128a45e9212,621a6c59f88a44fe,Matt Hughes,L,0,0,0,45,39,47,10,49,39,47,10,1,3,0,0,32,34,38,6,3,4,2,3,10,1,7,1,33,36,41,8,4,3,1,2,8,0,5,0
f8e3b306cf3e6d95,8b69839f3555a67b,Martin Kampmann,W,1,0,0,46,200,125,101,53,208,125,109,1,0,11,0,37,173,123,74,7,14,2,14,2,13,0,13,36,172,117,79,7,26,3,20,3,2,5,2
f8e3b306cf3e6d95,cfb65863d5099327,Thales Leites,L,1,0,0,101,171,99,46,109,178,99,53,0,12,0,1,74,160,99,37,14,9,0,7,13,2,0,2,79,153,93,36,20,10,6,7,2,8,0,3
cf1f2322c4b8bc64,da97d6c97d09c030,Charles McCarthy,W,0,0,1,9,12,17,2,9,12,17,2,0,1,0,1,4,11,14,1,1,1,0,1,4,0,3,0,9,11,17,1,0,1,0,1,0,0,0,0
cf1f2322c4b8bc64,ea3ef6206c7907d5,Gideon Ray,L,0,0,0,2,26,10,9,2,26,10,9,1,0,0,0,1,18,10,4,1,1,0,1,0,7,0,4,1,26,10,9,1,0,0,0,0,0,0,0
36895d9bbf5abc51,3410cf010558dc8b,Scott Smith,W,2,0,0,32,93,58,26,44,93,58,26,0,0,0,0,19,86,54,23,4,1,2,0,9,6,2,3,29,87,53,24,3,5,5,2,0,1,0,0
36895d9bbf5abc51,0359313549d230a1,Pete Sell,L,0,0,0,26,90,67,32,26,102,67,44,0,0,0,0,23,73,63,19,0,6,1,4,3,11,3,9,24,82,63,29,2,8,3,3,0,0,1,0
4cd909fa0d3e0483,c3ea8deeba00462b,Pete Spratt,W,0,1,0,5,15,9,12,20,43,13,40,2,0,3,0,0,10,7,7,1,2,0,2,4,3,2,3,0,5,8,4,5,3,0,3,0,7,1,5
4cd909fa0d3e0483,ad32471f01e7b1a5,Jeremy Jackson,L,0,1,0,12,14,3,5,40,33,3,20,0,5,0,2,7,7,3,0,2,1,0,1,3,6,0,4,4,8,1,0,3,5,0,5,5,1,2,0
b34aa3946ccfcfbb,cb46dface0e28a2c,Jorge Rivera,W,1,0,0,6,43,19,24,7,56,19,31,0,0,0,0,4,33,18,16,1,5,0,4,1,5,1,4,4,11,14,7,2,21,5,10,0,11,0,7
b34aa3946ccfcfbb,75bbd2206a15319f,Edwin DeWees,L,0,0,0,24,25,19,6,31,26,25,7,0,0,0,0,16,22,17,4,4,1,1,1,4,2,1,1,7,18,4,4,10,7,11,2,7,0,4,0
c0e8b02fd4a5e56c,40a604761ca7d64d,Din Thomas,W,1,0,1,22,75,50,33,27,107,50,63,1,1,1,1,9,62,45,23,7,12,2,9,6,1,3,1,13,54,44,17,9,18,6,14,0,3,0,2
c0e8b02fd4a5e56c,7d21de9c6d7c98b2,Rich Clementi,L,0,0,0,33,72,42,22,63,77,44,27,1,2,0,1,23,54,39,9,9,9,3,7,1,9,0,6,17,57,37,13,14,15,4,9,2,0,1,0
c00a49eadfb592f0,622f015c81a9b13a,Travis Lutter,W,0,0,1,0,0,1,0,0,5,1,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
c00a49eadfb592f0,9fa3bd637edd9aa2,Patrick Cote,L,0,0,0,0,1,0,0,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71900a1af85710a9,86dfed7cc24a9fa7,Matt Serra,W,0,0,0,42,39,16,20,195,114,19,91,1,16,1,1,7,21,15,7,30,11,1,7,5,7,0,6,3,15,9,3,34,21,4,15,5,3,3,2
71900a1af85710a9,91acd6910b802a9e,Chris Lytle,L,0,0,0,20,58,19,42,91,214,23,195,1,2,15,1,7,22,14,7,7,31,4,30,6,5,1,5,3,12,12,3,15,38,6,34,2,8,1,5
963631fe3261f8e1,546015aa2ad945fd,Rory Singer,W,0,0,0,23,123,78,50,32,130,81,57,1,1,5,0,15,117,72,44,4,5,5,5,4,1,1,1,12,100,62,38,2,22,5,12,9,1,11,0
963631fe3261f8e1,6ef58dabef8beb15,Josh Haynes,L,1,0,0,50,101,73,23,57,113,73,32,0,6,1,1,44,87,73,15,5,9,0,4,1,5,0,4,38,74,62,12,12,7,10,2,0,20,1,9
2e6c21d6bad88346,6ad9058b7c7898b0,Tony DeSouza,W,0,0,1,1,5,3,5,1,12,3,12,0,1,0,1,1,5,3,5,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,5,0,5
2e6c21d6bad88346,a149d6bc670cdb60,Dustin Hazelett,L,0,0,1,5,4,0,1,12,4,0,1,1,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,0,0
fee1d48d7bc17e56,a8e6a69796280f17,Nate Marquardt,W,0,1,2,4,27,14,13,27,47,14,31,0,3,0,2,3,20,13,7,0,2,1,2,1,5,0,4,4,16,13,7,0,0,0,0,0,11,1,6
fee1d48d7bc17e56,bf41b5131545da12,Crafton Wallace,L,0,0,0,13,18,14,4,31,41,16,27,2,0,1,0,7,16,13,3,2,1,0,0,4,1,1,1,7,17,9,4,0,0,0,0,6,1,5,0
724dd26b47b7349e,98b80a717b9bda17,Matt Hamill,W,0,0,0,25,40,33,14,54,148,34,105,0,11,0,7,11,37,30,11,8,0,2,0,6,3,1,3,21,29,28,8,3,5,3,3,1,6,2,3
724dd26b47b7349e,93b9496275bbbf80,Seth Petruzelli,L,1,0,1,14,58,26,25,105,88,43,54,7,0,4,0,11,41,26,11,0,10,0,8,3,7,0,6,8,49,21,21,3,6,2,3,3,3,3,1
27cdd152218b44d4,2be6596a9db33bf5,Jason MacDonald,W,0,1,2,2,7,0,5,5,16,0,14,1,1,1,0,0,5,0,4,0,0,0,0,2,2,0,1,2,4,0,2,0,0,0,0,0,3,0,3
27cdd152218b44d4,06f36cf4bd97ec77,Ed Herman,L,0,1,0,5,2,2,2,14,5,2,5,0,2,1,1,4,0,1,0,0,0,0,0,1,2,1,2,2,2,2,2,0,0,0,0,3,0,0,0
2e5a301f042f1fd6,234f3767ff0e5701,Kendall Grove,W,0,1,1,5,26,5,13,7,36,5,22,0,1,0,1,2,25,5,12,3,1,0,1,0,0,0,0,2,4,3,1,3,1,0,1,0,21,2,11
2e5a301f042f1fd6,0597a4528ebd1307,Chris Price,L,0,1,0,13,10,13,5,22,12,14,7,1,0,0,0,12,7,13,2,1,3,0,3,0,0,0,0,1,5,3,2,1,3,0,3,11,2,10,0
2cbba9394114edb5,2f732dd9210d301f,Tito Ortiz,W,0,0,0,0,29,0,18,7,52,0,38,0,1,0,1,0,25,0,15,0,1,0,1,0,3,0,2,0,2,0,0,0,3,0,3,0,24,0,15
2cbba9394114edb5,63b65af1c5cb02cb,Ken Shamrock,L,0,0,0,18,0,11,0,38,7,14,7,1,0,0,0,15,0,10,0,1,0,0,0,2,0,1,0,0,0,2,0,3,0,0,0,15,0,9,0
38231925d72d1309,04d5718ed2661e8c,Jorge Gurgel,W,0,0,1,56,159,90,58,79,208,94,101,0,7,0,1,49,149,88,49,7,7,2,6,0,3,0,3,41,128,81,44,12,18,8,12,3,13,1,2
38231925d72d1309,15df64c02b6b0fde,Danny Abbadi,L,0,0,0,58,146,101,56,101,173,107,79,1,0,6,0,49,137,100,49,6,9,1,7,3,0,0,0,44,122,84,41,12,20,6,12,2,4,11,3
9a6b4829863eb9dc,7f0b4a75ef3039a3,Eddie Sanchez,W,1,0,0,10,34,10,10,12,47,10,23,1,0,0,0,4,32,9,8,0,0,0,0,6,2,1,2,5,25,8,3,4,1,1,1,1,8,1,6
9a6b4829863eb9dc,1209b5134401ca53,Mario Neto,L,0,0,0,10,20,24,10,23,22,24,12,0,1,0,1,8,13,24,4,0,0,0,0,2,7,0,6,3,13,22,5,1,5,0,4,6,2,2,1
67a3b8dc3c0c3e45,daf1b84aebd6602b,Roger Huerta,W,0,1,0,38,174,42,71,85,239,54,122,0,9,0,6,27,152,37,56,7,18,4,13,4,4,1,2,27,90,37,27,7,16,4,9,4,68,1,35
67a3b8dc3c0c3e45,fa8b9e6b0c2269f8,Jason Dent,L,0,1,3,71,80,103,38,122,139,117,85,6,0,3,0,56,64,96,27,13,11,5,7,2,5,2,4,27,64,63,27,9,11,7,7,35,5,33,4
cd9f95344fe14e37,3bad7ef643840f67,Joe Lauzon,W,1,0,0,0,11,1,9,0,11,1,9,0,1,0,1,0,11,1,9,0,0,0,0,0,0,0,0,0,4,1,3,0,1,0,1,0,6,0,5
cd9f95344fe14e37,44260175069b6276,Jens Pulver,L,0,0,0,9,1,2,0,9,1,2,0,1,0,0,0,9,1,2,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,5,0,1,0
87c07416af211de1,ee779c43a8926d52,Rashad Evans,W,0,0,0,6,44,12,25,13,61,14,42,0,8,2,8,1,35,11,18,5,9,1,7,0,0,0,0,1,6,10,0,5,7,2,5,0,31,0,20
87c07416af211de1,5be86bb2f78fef2f,Jason Lambert,L,0,0,3,25,18,19,6,42,27,19,13,8,2,0,0,18,12,17,1,7,6,2,5,0,0,0,0,0,11,6,1,5,7,2,5,20,0,11,0
28a8c644c87ce45e,ccd1299e0345e0ce,Melvin Guillard,W,2,0,0,7,40,16,20,26,45,17,25,2,3,10,3,5,34,15,15,2,5,0,4,0,1,1,1,0,21,13,10,3,3,2,1,4,16,1,9
28a8c644c87ce45e,ccba80d4820ef557,Gabe Ruediger,L,0,0,0,20,23,20,7,25,43,20,26,3,12,0,2,15,20,19,5,4,2,1,2,1,1,0,0,10,13,11,0,1,5,2,3,9,5,7,4
07c3ec83596e9798,9fe85152f351e737,Mike Swick,W,0,0,0,36,93,32,32,44,125,32,63,1,7,0,3,21,66,26,12,4,13,4,9,11,14,2,11,12,72,28,17,19,18,3,13,5,3,1,2
07c3ec83596e9798,22e47b53e4ceb27c,David Loiseau,L,0,0,0,32,68,61,36,63,76,62,44,3,1,4,1,12,47,54,21,9,8,4,4,11,13,3,11,17,40,55,12,13,22,5,19,2,6,1,5
b4a2fc934d4660ff,621a6c59f88a44fe,Matt Hughes,W,0,0,0,17,88,20,35,49,133,21,77,0,9,1,1,10,78,18,28,7,8,2,5,0,2,0,2,8,58,17,20,7,7,3,4,2,23,0,11
b4a2fc934d4660ff,73c7cfa551289285,BJ Penn,L,0,1,2,35,37,53,17,77,70,56,49,1,1,8,0,28,28,50,10,5,9,3,7,2,0,0,0,20,25,38,8,4,10,3,7,11,2,12,2
14b61d9b3f6ddd37,4f95f74620a6b7a4,David Heath,W,0,0,3,2,6,0,3,13,22,0,19,0,1,0,1,1,6,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,3
14b61d9b3f6ddd37,83c6c3e0f8bde8ee,Cory Walmsley,L,0,0,0,3,2,3,2,19,13,3,13,1,0,0,0,3,1,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,3,0,3,0
7c7177a028d55964,af5b208e97f5d382,Wilson Gouveia,W,0,0,1,10,20,7,9,10,26,7,15,0,1,0,1,0,14,6,5,1,0,0,0,9,6,1,4,10,19,7,8,0,0,0,0,0,1,0,1
7c7177a028d55964,a85998eb79650b2c,Wes Combs,L,0,0,0,9,17,11,10,15,17,11,10,1,0,0,0,5,6,9,0,0,1,0,1,4,10,2,9,8,17,11,10,0,0,0,0,1,0,0,0
eb5fd91dd3d937db,f59f1d3a2ff13edd,Eric Schafer,W,0,0,2,2,10,2,7,6,24,2,21,0,0,1,0,1,4,2,2,0,1,0,1,1,5,0,4,2,7,2,4,0,1,0,1,0,2,0,2
eb5fd91dd3d937db,f3388d2cf7ab3f64,Rob MacDonald,L,0,0,0,7,4,3,2,21,8,3,6,0,1,0,0,2,3,2,1,1,0,0,0,4,1,1,1,4,4,3,2,1,0,0,0,2,0,0,0
d40bfa821f2fe46a,e0ec3c3b6b611f7e,Hermes Franca,W,0,2,3,18,46,88,22,41,125,88,97,9,2,6,1,14,37,87,13,1,4,0,4,3,5,1,5,1,28,36,14,1,10,2,6,16,8,50,2
d40bfa821f2fe46a,a54fc2d6fc224dc3,Jamie Varner,L,0,0,0,22,106,24,18,97,129,28,41,1,15,1,9,13,101,24,14,4,1,0,1,5,4,0,3,14,37,14,1,6,3,4,1,2,66,6,16
2de0acc04cba91d3,1eacf73d6a0055dc,Cheick Kongo,W,1,0,0,0,22,5,17,7,32,5,27,1,0,3,0,0,17,5,12,0,4,0,4,0,1,0,1,0,6,4,3,0,16,0,14,0,0,1,0
2de0acc04cba91d3,f1b2a4365799c48b,Christian Wellisch,L,0,0,1,17,5,5,0,27,12,5,7,0,4,0,1,12,5,5,0,4,0,0,0,1,0,0,0,3,4,3,0,14,0,2,0,0,1,0,0
